brand,nome,preco,revenda,ano
Yamaha,Ray ZR,74997,42436.54,2022
Honda,Unicorn,334528,244608.37,2016
Hero,Xtreme 160R,360642,167282.35,2016
KTM,390 Adventure,82095,52645.51,2023
Hero,Xtreme 160R,255070,171882.64,2022
Royal Enfield,Classic 350,78351,60141.56,2019
Hero,Splendor Plus,269237,198645.22,2021
Royal Enfield,Meteor 350,231577,144435.44,2021
Yamaha,Fascino 125,149753,74379.93,2015
KTM,Duke 200,360490,270405.78,2015
Hero,HF Deluxe,171260,103862.2,2021
Royal Enfield,Meteor 350,146337,98457.83,2018
Hero,Glamour,229863,95997.44,2015
Royal Enfield,Hunter 350,143748,72943.15,2022
Honda,Shine,272071,212499.44,2021
TVS,Sport,111613,64848.08,2023
TVS,Apache RTR 160,334621,161810.26,2024
TVS,Apache RTR 160,159191,81703.43,2023
Yamaha,FZ V3,171346,135446.86,2020
Yamaha,MT-15,229098,156687.24,2015
Honda,CBR 650R,314921,211239.99,2021
KTM,390 Adventure,139214,107620.79,2024
Royal Enfield,Meteor 350,321439,168822.95,2016
Kawasaki,Vulcan S,308343,127402.59,2017
Bajaj,Dominar 400,209843,153748.75,2019
Honda,Shine,183598,92016.06,2017
KTM,Duke 200,165481,93000.33,2019
KTM,125 Duke,236435,145970.44,2020
Royal Enfield,Himalayan,172755,126795.27,2017
Kawasaki,Ninja 300,82374,52070.3,2023
Kawasaki,Z650,233817,161369.23,2020
Kawasaki,Ninja 400,95038,48365.87,2016
Bajaj,Avenger 220,266045,177084.92,2017
Kawasaki,Versys 650,227755,172778.11,2019
KTM,RC 390,69822,53411.48,2022
Kawasaki,Vulcan S,301186,173708.54,2016
Kawasaki,Versys 650,100331,80133.19,2016
Honda,Shine,193088,123641.82,2022
Royal Enfield,Hunter 350,367056,203536.46,2017
Bajaj,Dominar 400,213545,133748.29,2022
Honda,Unicorn,136982,73863.28,2021
TVS,NTorq 125,132777,71767.9,2016
Bajaj,Pulsar 150,254081,180191.24,2016
KTM,250 Duke,375065,176603.74,2015
Kawasaki,Versys 650,184836,140729.09,2023
Honda,Dio,244440,110368.22,2015
KTM,RC 390,242127,127072.68,2024
Bajaj,Dominar 400,236856,158858.32,2018
Bajaj,Pulsar 150,250113,170600.45,2018
Honda,Shine,391694,181590.39,2017
Yamaha,R15 V4,91581,64964.83,2018
Yamaha,FZ V3,144091,87603.08,2017
Hero,Xtreme 160R,260145,164749.94,2019
KTM,250 Duke,277566,161954.01,2023
Yamaha,R15 V4,178865,74276.6,2020
Bajaj,Platina 110,168142,79268.98,2024
Yamaha,R15 V4,56728,28811.47,2019
TVS,NTorq 125,304488,171111.71,2018
Yamaha,Ray ZR,306905,227868.88,2018
Kawasaki,Ninja 300,323587,252983.24,2015
TVS,Jupiter,230457,183975.79,2020
Hero,Passion Pro,308359,223688.04,2022
TVS,Jupiter,357760,245376.29,2023
Honda,Shine,367439,152186.4,2016
TVS,Sport,368338,180217.32,2019
Kawasaki,Vulcan S,377911,208575.99,2017
Bajaj,CT 100,121642,78650.36,2018
Honda,Activa,283701,132988.02,2020
Bajaj,Platina 110,323592,202197.3,2020
Yamaha,Fascino 125,101641,62531.77,2015
Bajaj,Dominar 400,309796,183821.81,2016
Royal Enfield,Meteor 350,272510,212257.74,2021
TVS,Ronin,80924,57133.34,2017
Royal Enfield,Interceptor 650,184455,112836.92,2018
Royal Enfield,Interceptor 650,213193,92612.25,2021
Yamaha,Fascino 125,182254,109127.31,2020
Kawasaki,Z650,323362,196636.6,2015
KTM,250 Duke,73928,33502.77,2022
Royal Enfield,Meteor 350,341789,177728.29,2022
Hero,Xtreme 160R,164670,88835.78,2019
KTM,RC 390,99013,67320.34,2020
KTM,RC 390,216491,130780.74,2020
Kawasaki,Vulcan S,143246,110106.68,2015
Bajaj,Dominar 400,393217,199874.17,2024
Yamaha,FZ V3,127888,67918.47,2018
TVS,NTorq 125,80448,64141.03,2015
TVS,Ronin,125872,68009.8,2020
Honda,Activa,101145,80753.17,2022
Yamaha,Ray ZR,172093,97258.49,2015
Yamaha,Fascino 125,312621,155687.03,2021
Yamaha,MT-15,201085,155673.34,2022
Bajaj,Pulsar 150,134097,81440.74,2019
Kawasaki,Z650,65008,39356.21,2015
Yamaha,R15 V4,179907,104036.71,2023
Hero,Passion Pro,344789,165879.02,2023
Yamaha,Fascino 125,241294,188571.76,2020
KTM,125 Duke,116582,62922.67,2020
Yamaha,FZ V3,288412,173168.82,2017
TVS,Ronin,335363,246002.71,2015
KTM,125 Duke,169294,74859.09,2018
Honda,Dio,210045,162219.06,2015
KTM,125 Duke,207390,92509.12,2021
Kawasaki,Vulcan S,384213,221508.33,2017
Yamaha,FZ V3,294508,154659.39,2016
Royal Enfield,Interceptor 650,300726,153286.22,2023
Yamaha,FZ V3,246805,115333.29,2015
TVS,Jupiter,174691,136988.8,2019
KTM,RC 390,202720,100274.64,2023
KTM,Duke 200,170972,80829.52,2018
Royal Enfield,Himalayan,160187,89437.85,2021
Honda,Dio,252875,184996.32,2020
TVS,Ronin,124580,63847.11,2020
KTM,RC 390,66556,27601.37,2023
Kawasaki,Vulcan S,221373,112845.27,2016
Honda,Dio,237355,150221.71,2021
TVS,Sport,351157,229688.15,2022
Yamaha,Ray ZR,147924,92030.41,2021
TVS,Jupiter,384019,305425.54,2016
Yamaha,MT-15,219265,120065.57,2019
KTM,250 Duke,129240,63863.56,2017
Royal Enfield,Meteor 350,395172,291397.97,2017
Yamaha,MT-15,81242,35437.26,2021
Bajaj,CT 100,244720,176107.94,2022
Yamaha,Fascino 125,160977,98280.56,2021
KTM,125 Duke,86705,45675.08,2024
Hero,Xtreme 160R,354791,230752.75,2017
Royal Enfield,Himalayan,91038,67023.57,2018
Yamaha,Ray ZR,295284,202650.19,2016
Kawasaki,Ninja 400,75638,30616.36,2015
Honda,Dio,372513,178785.65,2015
Yamaha,R15 V4,208104,119002.39,2015
Kawasaki,Ninja 400,365561,255356.63,2022
KTM,250 Duke,367054,278774.45,2018
Kawasaki,Versys 650,103050,79743.96,2024
Royal Enfield,Interceptor 650,305662,146721.18,2022
Honda,Dio,224643,117908.98,2023
Bajaj,Avenger 220,352995,272523.88,2015
Honda,Unicorn,377216,199276.89,2018
Royal Enfield,Hunter 350,386531,294755.69,2023
Kawasaki,Vulcan S,200686,90919.42,2021
Honda,Unicorn,213028,141111.15,2017
Bajaj,Dominar 400,204165,118632.94,2021
Bajaj,Pulsar 150,380579,207990.55,2018
Royal Enfield,Interceptor 650,249295,117209.68,2016
Honda,Dio,357440,232505.07,2016
Royal Enfield,Interceptor 650,83494,34101.27,2020
Royal Enfield,Meteor 350,281744,154565.11,2021
Royal Enfield,Hunter 350,352812,244463.0,2021
KTM,RC 390,398060,232955.22,2016
Royal Enfield,Himalayan,342669,149646.26,2018
Hero,Splendor Plus,263463,202946.67,2017
Royal Enfield,Himalayan,327835,243439.36,2015
Yamaha,Fascino 125,141869,57332.72,2016
KTM,390 Adventure,335357,231163.14,2022
Yamaha,R15 V4,276894,196406.22,2024
Bajaj,CT 100,355298,219920.08,2019
KTM,125 Duke,189719,103130.48,2021
Royal Enfield,Himalayan,179006,123766.79,2020
Yamaha,R15 V4,220228,168149.98,2020
Bajaj,Pulsar 150,249323,168214.66,2021
Royal Enfield,Meteor 350,129947,73045.88,2022
Kawasaki,Ninja 300,327478,219595.75,2015
TVS,Sport,348393,223908.72,2019
Kawasaki,Z650,243562,105001.91,2017
Kawasaki,Versys 650,222493,150519.93,2018
Royal Enfield,Interceptor 650,226769,104706.56,2020
Yamaha,Fascino 125,321193,144263.0,2017
Yamaha,Ray ZR,298905,216713.32,2015
Yamaha,FZ V3,351179,191284.33,2020
Kawasaki,Z650,139934,62355.26,2019
Honda,Dio,337533,269743.4,2024
KTM,Duke 200,210801,109535.09,2019
Bajaj,Platina 110,290276,213084.78,2024
TVS,Jupiter,273604,208958.09,2024
Hero,HF Deluxe,253762,152550.88,2017
Hero,Passion Pro,98000,39342.94,2024
Honda,Shine,50169,26040.86,2022
TVS,Jupiter,207885,136036.14,2015
TVS,Jupiter,70664,55091.57,2017
Bajaj,Pulsar 150,385812,281540.37,2017
Honda,Dio,50277,33983.42,2023
Royal Enfield,Hunter 350,315466,149229.78,2018
Hero,Splendor Plus,304701,155623.77,2024
Yamaha,Fascino 125,225964,127575.13,2024
TVS,NTorq 125,299856,156053.0,2024
Bajaj,Avenger 220,150685,83123.92,2017
Royal Enfield,Meteor 350,230026,126586.28,2019
TVS,NTorq 125,319665,212459.89,2016
Kawasaki,Versys 650,210767,99910.48,2022
KTM,RC 390,197223,136100.09,2016
Bajaj,Avenger 220,120418,61531.33,2018
Bajaj,Pulsar 150,251947,116588.48,2022
Hero,Glamour,55331,33064.88,2021
Honda,CBR 650R,119594,82187.4,2020
Royal Enfield,Himalayan,189612,96260.62,2015
Royal Enfield,Hunter 350,246477,160117.28,2017
TVS,Sport,277277,220877.28,2023
Bajaj,Dominar 400,130584,53520.78,2015
KTM,RC 390,121158,94231.28,2017
TVS,Jupiter,175508,101806.55,2016
Honda,Activa,253660,121655.3,2015
Hero,Splendor Plus,254801,183682.5,2022
Hero,Passion Pro,105445,53621.58,2020
Yamaha,FZ V3,92044,41708.6,2018
Bajaj,Platina 110,377011,246521.51,2019
Yamaha,Ray ZR,76061,39229.55,2021
TVS,Jupiter,348141,143914.97,2015
TVS,Ronin,328713,233837.65,2020
Royal Enfield,Meteor 350,288669,122485.86,2016
Bajaj,CT 100,306535,124315.35,2017
Honda,Dio,370811,263341.32,2023
KTM,125 Duke,239250,126020.67,2017
Royal Enfield,Meteor 350,227963,127229.75,2023
Yamaha,Fascino 125,50618,27963.75,2020
Kawasaki,Ninja 300,210524,105366.31,2019
Bajaj,Pulsar 150,91635,65575.78,2022
KTM,Duke 200,277203,172038.54,2016
Yamaha,FZ V3,52109,32399.19,2015
Bajaj,CT 100,312038,175989.15,2022
Kawasaki,Ninja 400,287193,143958.15,2021
Kawasaki,Vulcan S,100987,53064.12,2024
Honda,CBR 650R,202614,125879.01,2018
KTM,125 Duke,356129,220166.05,2015
Honda,Dio,369806,148806.82,2020
Yamaha,MT-15,256521,177009.2,2015
Hero,Splendor Plus,353387,165229.8,2019
Kawasaki,Ninja 300,51350,37058.28,2023
Yamaha,Fascino 125,194528,114679.82,2016
Yamaha,Ray ZR,51753,34612.13,2021
Kawasaki,Ninja 400,57912,35438.69,2016
Kawasaki,Ninja 300,199642,89890.4,2018
Kawasaki,Vulcan S,256072,120801.07,2024
Yamaha,MT-15,262552,138667.96,2023
Kawasaki,Ninja 400,134287,85059.95,2015
Yamaha,Ray ZR,333836,159563.1,2019
Bajaj,Dominar 400,394978,229811.21,2022
Hero,HF Deluxe,227467,175103.3,2015
KTM,Duke 200,107628,58731.82,2018
KTM,RC 390,214762,94257.69,2017
KTM,125 Duke,252462,120979.39,2022
KTM,RC 390,146605,65046.8,2016
Honda,Unicorn,261209,206077.5,2017
Bajaj,Dominar 400,129792,86330.58,2024
KTM,125 Duke,350415,175059.07,2016
Bajaj,Platina 110,346617,182974.76,2020
Honda,Dio,75193,31496.42,2022
KTM,250 Duke,283170,223998.17,2019
Honda,Activa,292696,163917.23,2023
Hero,HF Deluxe,66642,41994.89,2018
Honda,Unicorn,204089,119049.62,2019
Royal Enfield,Interceptor 650,136743,76307.29,2015
TVS,Sport,221970,160567.18,2016
Yamaha,FZ V3,188824,78415.97,2024
Royal Enfield,Himalayan,308925,201265.66,2023
Hero,Xtreme 160R,273961,119914.87,2021
Yamaha,MT-15,184987,132384.44,2024
Royal Enfield,Classic 350,222166,105100.78,2017
Kawasaki,Ninja 300,251783,193643.8,2016
Honda,Shine,240136,129877.47,2020
TVS,Sport,77805,61346.35,2021
Kawasaki,Versys 650,381968,190784.52,2024
Yamaha,Ray ZR,59308,37421.84,2023
Royal Enfield,Meteor 350,272711,142595.33,2019
Hero,HF Deluxe,318644,196742.42,2016
TVS,Jupiter,324453,147993.07,2023
Kawasaki,Ninja 300,104324,83356.36,2022
Bajaj,Avenger 220,399909,243232.89,2021
TVS,Jupiter,383264,292129.0,2016
Royal Enfield,Himalayan,237181,179293.88,2017
Kawasaki,Z650,137600,88613.71,2016
Hero,Xtreme 160R,288733,226083.0,2019
Bajaj,Avenger 220,289151,183017.83,2016
Honda,Dio,350341,256441.28,2023
Hero,Splendor Plus,362198,191120.67,2023
Royal Enfield,Hunter 350,256735,117112.08,2024
Hero,Passion Pro,247707,189314.75,2021
Honda,Shine,304510,149256.95,2022
Kawasaki,Vulcan S,220881,157260.46,2019
Honda,Unicorn,208900,94820.03,2015
KTM,125 Duke,102653,50336.25,2015
Honda,Activa,242823,114779.59,2020
KTM,250 Duke,81961,64138.67,2021
Yamaha,Ray ZR,82095,33337.11,2019
TVS,Sport,366078,245647.2,2023
TVS,Apache RTR 160,247937,108737.6,2023
TVS,Sport,169319,76638.18,2015
Bajaj,Pulsar 150,84775,35655.38,2024
Honda,Activa,353476,264198.2,2017
Honda,Dio,270426,203951.48,2018
Bajaj,Platina 110,245424,146943.33,2023
Bajaj,Avenger 220,130318,102150.53,2024
Kawasaki,Vulcan S,235465,178910.74,2020
Royal Enfield,Classic 350,318060,216490.35,2016
Kawasaki,Vulcan S,125574,86141.89,2019
Bajaj,Platina 110,371836,189395.12,2017
Yamaha,Fascino 125,330327,143285.28,2017
Royal Enfield,Meteor 350,245113,104806.13,2016
Royal Enfield,Hunter 350,208943,86672.35,2020
TVS,Sport,288962,198724.7,2017
KTM,Duke 200,91888,57268.66,2019
TVS,NTorq 125,231332,125567.0,2017
Royal Enfield,Meteor 350,293887,158620.43,2024
Kawasaki,Ninja 300,320346,245489.45,2024
Yamaha,MT-15,327642,260816.48,2017
Yamaha,MT-15,243559,113722.4,2023
Hero,HF Deluxe,146741,113120.97,2015
Kawasaki,Z650,210266,98108.94,2018
KTM,Duke 200,193985,118504.09,2018
Bajaj,Avenger 220,101359,66949.76,2021
Hero,Splendor Plus,291694,124194.46,2016
Hero,HF Deluxe,151719,109110.57,2024
Hero,HF Deluxe,136542,60879.45,2015
Bajaj,CT 100,274558,162596.57,2016
Bajaj,Platina 110,84667,48197.37,2020
Bajaj,Dominar 400,50477,27044.39,2015
Kawasaki,Ninja 300,304619,184937.19,2020
TVS,NTorq 125,308433,213409.6,2023
Kawasaki,Ninja 400,105027,54992.41,2020
Yamaha,Ray ZR,131826,92371.68,2015
Honda,Shine,106415,51414.69,2015
Royal Enfield,Meteor 350,185607,146022.85,2018
Yamaha,R15 V4,375951,285390.23,2021
Yamaha,MT-15,122080,75731.54,2024
Hero,Splendor Plus,334161,135272.08,2020
Honda,Shine,231888,157396.7,2022
Hero,HF Deluxe,355007,159479.26,2021
Hero,Xtreme 160R,207949,94995.11,2019
Hero,HF Deluxe,319128,216627.56,2017
Bajaj,CT 100,162424,107159.87,2021
Hero,Xtreme 160R,313293,188885.75,2022
KTM,125 Duke,353603,246800.18,2018
Bajaj,Avenger 220,199407,103418.87,2017
Hero,Splendor Plus,91738,66192.32,2019
Yamaha,MT-15,119176,56289.11,2019
TVS,Apache RTR 160,377176,274342.46,2017
Honda,Unicorn,169648,69534.84,2016
Royal Enfield,Interceptor 650,293704,194099.0,2016
Kawasaki,Versys 650,163600,108306.34,2016
Kawasaki,Versys 650,316476,189574.09,2015
Bajaj,Avenger 220,101317,60707.84,2018
Royal Enfield,Interceptor 650,103593,50239.94,2023
Hero,Glamour,224434,142699.25,2022
KTM,Duke 200,115677,75715.02,2023
Royal Enfield,Hunter 350,196390,95305.95,2017
Bajaj,Platina 110,397234,172038.97,2020
Hero,Xtreme 160R,66295,43692.37,2022
Bajaj,Pulsar 150,149889,69651.18,2018
Kawasaki,Ninja 400,78134,35784.69,2020
Hero,Xtreme 160R,244844,186585.39,2020
TVS,Sport,183938,93274.62,2017
Hero,Xtreme 160R,121494,96822.51,2017
Hero,Glamour,108908,70860.74,2017
KTM,Duke 200,325903,204598.43,2023
Kawasaki,Ninja 300,273206,159172.97,2015
TVS,Jupiter,58677,44489.62,2023
Royal Enfield,Hunter 350,112737,75113.33,2023
KTM,390 Adventure,77533,43852.09,2018
Royal Enfield,Himalayan,241452,176596.08,2018
KTM,RC 390,309340,181642.58,2023
TVS,Apache RTR 160,351243,153737.2,2016
Kawasaki,Z650,132390,64420.96,2020
Bajaj,Dominar 400,203088,94038.52,2023
Honda,Unicorn,182704,111483.86,2017
Yamaha,MT-15,341128,236369.46,2017
Bajaj,CT 100,257563,201891.62,2015
KTM,250 Duke,366026,164026.55,2018
Honda,Unicorn,318130,137402.17,2023
Kawasaki,Ninja 300,103859,80148.49,2017
Honda,CBR 650R,395200,240234.51,2015
Honda,CBR 650R,131485,79296.19,2017
Bajaj,Avenger 220,373467,162935.79,2024
Hero,Splendor Plus,244864,150882.71,2024
Bajaj,CT 100,353607,159318.03,2016
Royal Enfield,Meteor 350,171111,109855.18,2020
KTM,125 Duke,304140,193363.56,2018
Honda,CBR 650R,258208,108479.88,2017
KTM,RC 390,226179,132304.64,2016
TVS,Ronin,335893,163013.56,2023
Yamaha,FZ V3,72976,33291.05,2020
TVS,Jupiter,223657,135217.7,2017
TVS,NTorq 125,185402,147529.71,2022
KTM,125 Duke,209687,122725.37,2022
Honda,Shine,194359,150434.76,2022
Yamaha,FZ V3,73014,41106.76,2019
Yamaha,R15 V4,119191,68735.81,2022
Bajaj,Dominar 400,245677,150352.53,2023
Hero,Xtreme 160R,121151,80034.23,2020
Royal Enfield,Interceptor 650,117118,73090.89,2022
TVS,NTorq 125,358657,162854.46,2017
Hero,Glamour,202579,151397.27,2022
KTM,Duke 200,271304,199322.41,2018
Royal Enfield,Meteor 350,110401,71083.28,2019
TVS,Jupiter,324853,200716.28,2022
Hero,Passion Pro,63773,35024.42,2022
Kawasaki,Ninja 300,367195,222656.32,2016
Hero,Passion Pro,287539,146801.49,2018
KTM,RC 390,168065,133658.93,2020
Hero,Glamour,172730,113706.96,2024
Hero,Xtreme 160R,296069,235598.28,2015
Yamaha,R15 V4,393799,172941.45,2022
Honda,Dio,363996,271272.55,2017
Royal Enfield,Interceptor 650,56725,28070.53,2018
Royal Enfield,Hunter 350,294935,183819.6,2018
Royal Enfield,Himalayan,172960,91605.47,2017
Royal Enfield,Classic 350,54480,40712.92,2020
TVS,Jupiter,390319,182713.02,2018
Royal Enfield,Interceptor 650,80987,53697.22,2017
Honda,CBR 650R,54922,29635.38,2015
Honda,Dio,330430,231490.21,2015
Royal Enfield,Himalayan,337024,267389.33,2019
Royal Enfield,Himalayan,69580,47526.7,2023
KTM,Duke 200,316668,245614.66,2021
Yamaha,Ray ZR,227165,150776.07,2016
Yamaha,Ray ZR,207242,148540.83,2016
TVS,Sport,131865,67976.62,2017
Hero,HF Deluxe,140800,107302.28,2017
Yamaha,Fascino 125,205733,124371.2,2023
Yamaha,FZ V3,194188,92814.28,2020
Yamaha,Ray ZR,379454,300884.59,2023
Honda,Shine,79791,57004.23,2022
Bajaj,Dominar 400,117254,69503.22,2018
TVS,Ronin,119570,82506.96,2020
Yamaha,FZ V3,56271,41104.74,2021
Yamaha,R15 V4,146420,64126.43,2015
KTM,RC 390,155368,112589.35,2017
TVS,NTorq 125,258291,141527.92,2021
Kawasaki,Ninja 400,240722,164364.58,2024
TVS,Apache RTR 160,188472,141633.45,2016
Kawasaki,Ninja 400,64863,50611.96,2024
TVS,Sport,390704,195656.28,2022
KTM,250 Duke,226348,153792.17,2019
Hero,Passion Pro,288187,196649.42,2017
TVS,Ronin,383002,198132.28,2015
Hero,Passion Pro,113756,83582.84,2024
KTM,Duke 200,198422,99180.16,2015
KTM,RC 390,178356,83589.17,2022
Yamaha,Ray ZR,229594,177755.05,2024
KTM,250 Duke,250135,107407.33,2022
Bajaj,Avenger 220,222942,109859.47,2019
Honda,Shine,327650,244462.02,2020
TVS,NTorq 125,247002,183047.85,2017
Yamaha,Ray ZR,390906,189314.91,2023
KTM,250 Duke,251953,187262.21,2022
KTM,390 Adventure,103062,53397.92,2019
TVS,NTorq 125,178415,72804.55,2024
Bajaj,Avenger 220,374559,272289.98,2022
TVS,Apache RTR 160,313333,225930.09,2021
TVS,Apache RTR 160,371610,285084.03,2018
Royal Enfield,Meteor 350,138296,58593.06,2022
Kawasaki,Z650,340498,186398.64,2020
Bajaj,CT 100,370074,211888.46,2020
Honda,Unicorn,234249,130437.03,2018
Kawasaki,Ninja 300,248112,134000.33,2021
Hero,Passion Pro,61873,33822.11,2021
Honda,Unicorn,116354,91784.92,2022
KTM,Duke 200,326062,202209.81,2016
KTM,390 Adventure,57824,31835.92,2015
KTM,390 Adventure,81486,58251.64,2023
Bajaj,Pulsar 150,118374,60418.6,2018
Hero,Glamour,287314,135508.21,2018
Bajaj,Pulsar 150,175753,95118.85,2024
Hero,Glamour,52711,39250.45,2021
TVS,Sport,191329,81230.21,2021
Bajaj,Platina 110,331055,252288.1,2022
Hero,Glamour,341353,271343.33,2021
TVS,Sport,72646,43261.61,2022
KTM,RC 390,389799,167429.96,2021
Honda,Unicorn,275580,188649.39,2019
Yamaha,Fascino 125,247230,104847.63,2023
Honda,Shine,190520,103159.24,2017
Hero,HF Deluxe,312299,143967.21,2019
Hero,Glamour,252997,178768.25,2015
Honda,Unicorn,171599,88765.6,2023
TVS,Sport,317220,193893.12,2019
Bajaj,Platina 110,361061,230599.48,2016
Yamaha,R15 V4,150889,102931.19,2019
Bajaj,Platina 110,395772,274609.43,2017
KTM,Duke 200,366465,175495.58,2017
Honda,Dio,331225,162585.39,2019
Yamaha,MT-15,92702,41124.12,2016
Royal Enfield,Hunter 350,386618,257615.75,2024
Bajaj,Dominar 400,172842,103829.24,2017
Kawasaki,Versys 650,117411,77809.96,2024
Yamaha,FZ V3,110129,45405.87,2016
Honda,CBR 650R,384436,241264.25,2022
Royal Enfield,Classic 350,170799,119302.29,2023
Bajaj,Platina 110,210383,89113.13,2017
Kawasaki,Versys 650,190670,137764.92,2021
Kawasaki,Vulcan S,172676,74748.57,2017
Royal Enfield,Hunter 350,322772,230892.23,2023
TVS,NTorq 125,320084,236901.87,2016
KTM,RC 390,359578,246538.17,2022
Bajaj,Avenger 220,293016,151670.93,2022
Royal Enfield,Himalayan,105444,68932.34,2020
Honda,Unicorn,83002,40009.25,2015
Bajaj,Avenger 220,380811,264035.75,2024
Yamaha,FZ V3,118237,54387.33,2018
Bajaj,Avenger 220,153625,122644.5,2020
Royal Enfield,Interceptor 650,91958,47201.67,2023
Honda,Dio,95985,75134.38,2024
Kawasaki,Z650,295309,233428.43,2021
Kawasaki,Ninja 400,129168,73966.11,2018
Bajaj,Pulsar 150,323303,234766.27,2016
Kawasaki,Ninja 300,75155,45821.22,2023
KTM,250 Duke,179562,121592.18,2022
Hero,Xtreme 160R,364587,188720.84,2023
TVS,NTorq 125,64614,32804.42,2018
Yamaha,FZ V3,179257,136384.78,2023
Bajaj,Pulsar 150,368778,165179.85,2015
Kawasaki,Vulcan S,151692,95425.93,2022
KTM,RC 390,260792,195731.82,2016
Bajaj,Dominar 400,140371,88144.77,2016
Kawasaki,Ninja 300,103106,53412.0,2015
Kawasaki,Z650,279676,117086.94,2015
Royal Enfield,Interceptor 650,346428,195152.34,2019
Hero,Xtreme 160R,246989,102677.13,2021
TVS,Ronin,391116,182577.01,2024
TVS,Jupiter,194045,133995.41,2015
KTM,390 Adventure,342382,230859.75,2019
Bajaj,Pulsar 150,292134,125385.99,2015
Hero,Passion Pro,167103,96626.32,2017
KTM,125 Duke,78385,40278.1,2015
Yamaha,Fascino 125,326737,255543.04,2016
Bajaj,Dominar 400,132053,64059.23,2021
Honda,Dio,205721,111736.21,2022
Bajaj,Avenger 220,60309,40962.96,2015
Hero,Glamour,257651,166848.04,2018
Kawasaki,Z650,52175,35917.84,2019
KTM,250 Duke,327964,187427.36,2018
Kawasaki,Versys 650,394465,251372.31,2023
Yamaha,R15 V4,178098,75685.39,2018
TVS,NTorq 125,289155,193255.33,2019
KTM,RC 390,387513,256430.81,2018
Bajaj,Pulsar 150,235938,167704.98,2016
Hero,Glamour,73614,48447.97,2018
Royal Enfield,Hunter 350,131001,76524.48,2019
KTM,125 Duke,68834,51187.66,2024
Hero,Splendor Plus,188702,84544.15,2020
KTM,390 Adventure,106604,51615.38,2016
Hero,Splendor Plus,123169,57945.29,2018
Bajaj,CT 100,225623,105341.37,2019
Bajaj,Avenger 220,360054,209647.86,2017
Yamaha,R15 V4,97147,57787.32,2022
Yamaha,FZ V3,262798,118911.75,2017
Kawasaki,Versys 650,360036,247404.18,2024
TVS,Jupiter,358498,245524.64,2019
Bajaj,Pulsar 150,309052,147423.71,2015
KTM,390 Adventure,114386,61908.43,2024
Honda,Activa,297039,150951.33,2016
KTM,250 Duke,173420,114608.75,2024
Royal Enfield,Hunter 350,398805,255834.13,2017
Kawasaki,Ninja 400,320738,234411.32,2019
Yamaha,MT-15,194838,135955.55,2017
Hero,Passion Pro,357488,264165.37,2021
Bajaj,Avenger 220,109001,45667.73,2022
Bajaj,Avenger 220,261467,193270.33,2019
Hero,Splendor Plus,87153,43972.94,2024
Kawasaki,Ninja 300,64339,30078.06,2015
TVS,Apache RTR 160,249474,185529.47,2022
Yamaha,Fascino 125,50263,20532.07,2017
Hero,Passion Pro,187128,137405.18,2017
Hero,HF Deluxe,199734,118345.74,2022
Kawasaki,Ninja 400,126542,89267.31,2020
Bajaj,Platina 110,358833,217525.31,2017
KTM,Duke 200,227660,163246.68,2023
TVS,Ronin,363880,212475.0,2020
TVS,Ronin,143708,72186.52,2018
Kawasaki,Ninja 400,186214,116803.23,2019
Kawasaki,Ninja 300,328442,191918.21,2024
Honda,CBR 650R,324556,190833.22,2024
Honda,Activa,123749,50327.81,2022
Kawasaki,Ninja 400,222916,171871.32,2016
Hero,Xtreme 160R,111015,74686.0,2019
Yamaha,MT-15,158719,112603.15,2023
KTM,125 Duke,188891,84282.59,2019
Kawasaki,Versys 650,193882,154227.96,2016
TVS,NTorq 125,242976,190481.41,2016
Kawasaki,Z650,327003,184054.11,2019
